Unnamed: 0,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
2,2012,oly,W,3.0,Ryang Chun-hwa,PRK,A,47.52,80.0,-83.0,-84.0,80.0,5,-108.0,109.0,112.0,112.0,2,192.0
3,2012,oly,W,4.0,Sirivimon Pramongkhol,THA,A,47.23,78.0,-80.0,82.0,82.0,4,106.0,-108.0,109.0,109.0,4,191.0
4,2012,oly,W,5.0,Nurdan KaragÃ¶z,TUR,A,46.99,80.0,83.0,-84.0,83.0,3,104.0,-107.0,-107.0,104.0,5,187.0
5,2012,oly,W,6.0,Honami Mizuochi,JPN,A,47.77,76.0,78.0,80.0,80.0,5,92.0,94.0,96.0,96.0,8,176.0
6,2012,oly,W,7.0,Ngangbam Soniya Chanu,IND,A,47.74,72.0,74.0,-75.0,74.0,8,93.0,-97.0,97.0,97.0,7,171.0
7,2012,oly,W,8.0,Betsi Rivas,VEN,A,47.43,68.0,-70.0,70.0,70.0,10,92.0,96.0,98.0,98.0,6,168.0
8,2012,oly,W,9.0,Beatriz PirÃ³n,DOM,A,47.85,72.0,75.0,77.0,77.0,7,87.0,90.0,-92.0,90.0,11,167.0
9,2012,oly,W,10.0,MÃ©lanie Bardis,FRA,A,47.71,70.0,73.0,-75.0,73.0,9,88.0,91.0,93.0,93.0,9,166.0
10,2012,oly,W,11.0,Lely Burgos,PUR,A,47.61,65.0,-70.0,-70.0,65.0,11,87.0,-92.0,92.0,92.0,10,157.0
11,2012,oly,W,12.0,Nathalia Rakotondramanana,MAD,A,47.74,-55.0,55.0,-60.0,55.0,12,75.0,80.0,-82.0,80.0,12,135.0
12,2012,oly,W,0.0,Panida Khamsri,THA,A,47.45,-81.0,-81.0,-81.0,-81.0,14,0.0,0.0,0.0,0.0,13,0.0
13,2012,oly,W,0.0,Marina Sisoeva,UZB,A,47.85,-79.0,-79.0,-80.0,-79.0,13,0.0,0.0,0.0,0.0,13,0.0
0,2012,oly,W,1.0,Hsu Shu-ching,TPE,A,52.41,91.0,94.0,96.0,96.0,2,120.0,-123.0,123.0,123.0,2,219.0
1,2012,oly,W,2.0,Citra Febrianti,INA,A,52.53,88.0,91.0,-94.0,91.0,4,108.0,112.0,115.0,115.0,4,206.0
2,2012,oly,W,3.0,Iulia Paratova,UKR,A,52.43,91.0,-94.0,-94.0,91.0,4,105.0,-108.0,108.0,108.0,10,199.0
3,2012,oly,W,4.0,Rusmeris Villar,COL,A,52.59,-87.0,87.0,-90.0,87.0,8,105.0,109.0,-112.0,109.0,8,196.0
4,2012,oly,W,5.0,Aleksandra Klejnowska,POL,A,52.67,83.0,84.0,-86.0,84.0,11,108.0,112.0,-113.0,112.0,6,196.0
5,2012,oly,W,6.0,Nguyá»…n Thá»‹ ThÃºy,VIE,B,52.23,80.0,-84.0,85.0,85.0,9,-110.0,110.0,-115.0,110.0,7,195.0
6,2012,oly,W,7.0,Yu Weili,HKG,B,52.95,-86.0,86.0,90.0,90.0,7,105.0,-110.0,-110.0,105.0,13,195.0
7,2012,oly,W,8.0,Inmara HenrÃ­quez,VEN,B,52.84,78.0,-81.0,81.0,81.0,14,107.0,110.0,113.0,113.0,5,194.0
8,2012,oly,W,9.0,Julia Rohde,GER,B,52.45,83.0,85.0,-87.0,85.0,9,105.0,108.0,-110.0,108.0,10,193.0
9,2012,oly,W,10.0,Kanae Yagi,JPN,B,52.36,-82.0,82.0,-85.0,82.0,13,105.0,-109.0,109.0,109.0,8,191.0
10,2012,oly,W,11.0,Joanna Å�ochowska,POL,A,52.57,84.0,-87.0,-87.0,84.0,11,104.0,107.0,-110.0,107.0,12,191.0
11,2012,oly,W,12.0,Dika Toua,PNG,B,52.48,75.0,-79.0,79.0,79.0,15,95.0,-100.0,-100.0,95.0,14,174.0
12,2012,oly,W,13.0,Helena Wong,SGP,B,52.31,55.0,59.0,61.0,61.0,16,67.0,71.0,73.0,73.0,15,134.0
13,2012,oly,W,0.0,Yuderqui Contreras,DOM,A,52.95,-94.0,-94.0,-94.0,-94.0,17,0.0,0.0,0.0,0.0,16,0.0
14,2012,oly,W,0.0,Zhou Jun,CHN,B,52.8,-95.0,-95.0,-95.0,-95.0,18,0.0,0.0,0.0,0.0,16,0.0
15,2012,oly,W,0.0,Aylin DaÅŸdelen,TUR,A,52.91,-91.0,-91.0,91.0,91.0,4,-124.0,-129.0,0.0,0.0,16,0.0
16,2012,oly,W,0.0,Zulfiya Chinshanlo,KAZ,A,52.7,-92.0,92.0,95.0,95.0,3,125.0,131.0,-135.0,131.0,1,0.0
17,2012,oly,W,0.0,Cristina Iovu,MDA,A,52.79,95.0,-99.0,99.0,99.0,1,115.0,120.0,-125.0,120.0,3,0.0
0,2012,oly,W,1.0,Li Xueying,CHN,A,57.98,-105.0,105.0,108.0,108.0,1,133.0,138.0,-144.0,138.0,1,246.0
1,2012,oly,W,2.0,Pimsiri Sirikaew,THA,A,57.76,100.0,-103.0,-103.0,100.0,9,131.0,136.0,-140.0,136.0,2,236.0
2,2012,oly,W,3.0,Rattikan Gulnoi,THA,A,57.71,-98.0,-100.0,100.0,100.0,9,130.0,134.0,-136.0,134.0,3,234.0
3,2012,oly,W,4.0,Jong Chun-mi,PRK,A,57.63,101.0,-103.0,-103.0,101.0,7,130.0,-134.0,-134.0,130.0,4,231.0
4,2012,oly,W,5.0,Nastassia Novikava,BLR,A,57.94,103.0,-106.0,-108.0,103.0,4,-127.0,127.0,-133.0,127.0,8,230.0
5,2012,oly,W,6.0,Kuo Hsing-chun,TPE,A,56.95,99.0,-101.0,-102.0,99.0,12,129.0,-133.0,-133.0,129.0,5,228.0
6,2012,oly,W,7.0,Alexandra Escobar,ECU,B,57.48,-100.0,100.0,103.0,103.0,4,123.0,-127.0,-127.0,123.0,10,226.0
7,2012,oly,W,8.0,Jackelina Heredia,COL,A,57.86,98.0,100.0,-101.0,100.0,9,-125.0,-125.0,125.0,125.0,9,225.0
8,2012,oly,W,9.0,Romela Begaj,ALB,A,57.94,101.0,-105.0,-105.0,101.0,7,115.0,-121.0,-121.0,115.0,12,216.0
9,2012,oly,W,10.0,Zoe Smith,GBR,B,57.97,90.0,-93.0,-93.0,90.0,15,116.0,-121.0,121.0,121.0,11,211.0
10,2012,oly,W,11.0,Christin Ulrich,GER,B,57.4,88.0,91.0,93.0,93.0,14,110.0,114.0,-116.0,114.0,13,207.0
11,2012,oly,W,12.0,Yang Eun-hye,KOR,B,57.93,83.0,-87.0,87.0,87.0,16,108.0,113.0,-116.0,113.0,14,200.0
12,2012,oly,W,13.0,Bediha TunadaÄŸÄ±,TUR,B,57.34,84.0,-87.0,87.0,87.0,16,103.0,-107.0,107.0,107.0,15,194.0
13,2012,oly,W,14.0,Annie Moniqui,CAN,B,57.91,-85.0,85.0,-88.0,85.0,18,-105.0,-105.0,105.0,105.0,16,190.0
14,2012,oly,W,15.0,Jenly Tegu Wini,SOL,B,57.43,65.0,-69.0,-69.0,65.0,19,90.0,93.0,95.0,95.0,17,160.0
15,2012,oly,W,0.0,Hidilyn Diaz,PHI,B,57.7,92.0,-97.0,97.0,97.0,13,-118.0,-118.0,-118.0,-118.0,18,0.0
16,2012,oly,W,0.0,Lina Rivas,COL,A,57.73,100.0,-103.0,103.0,103.0,4,-120.0,-120.0,-120.0,-120.0,19,0.0
17,2012,oly,W,0.0,Yuliya Kalina,UKR,A,57.6,101.0,104.0,106.0,106.0,2,123.0,127.0,129.0,129.0,5,0.0
18,2012,oly,W,0.0,Boyanka Kostova,AZE,A,56.93,100.0,103.0,105.0,105.0,3,-124.0,124.0,128.0,128.0,7,0.0
0,2012,oly,W,1.0,Christine Girard,CAN,A,62.87,103.0,-105.0,-105.0,103.0,4,130.0,133.0,-135.0,133.0,2,236.0
1,2012,oly,W,2.0,Milka Maneva,BUL,A,62.66,98.0,102.0,-105.0,102.0,5,125.0,131.0,-134.0,131.0,3,233.0
2,2012,oly,W,3.0,Luz Acosta,MEX,A,62.91,99.0,-103.0,-104.0,99.0,6,119.0,125.0,-127.0,125.0,5,224.0
3,2012,oly,W,4.0,Seen Lee,AUS,A,59.65,78.0,83.0,-86.0,83.0,7,98.0,103.0,-106.0,103.0,7,186.0
4,2012,oly,W,5.0,Maria Liku,FIJ,A,61.45,78.0,82.0,-85.0,82.0,8,100.0,-105.0,-105.0,100.0,8,182.0
5,2012,oly,W,6.0,LucÃ­a CastaÃ±eda,NCA,A,62.45,76.0,-79.0,79.0,79.0,9,91.0,-97.0,97.0,97.0,9,176.0
6,2012,oly,W,7.0,Silvana Saldarriaga,PER,A,58.11,70.0,-75.0,75.0,75.0,10,92.0,97.0,-101.0,97.0,9,172.0
7,2012,oly,W,0.0,Maiya Maneza,KAZ,A,62.21,106.0,110.0,-112.0,110.0,2,135.0,-144.0,-144.0,135.0,1,0.0
8,2012,oly,W,0.0,Svetlana Tsarukayeva,RUS,A,62.42,106.0,-111.0,112.0,112.0,1,125.0,-130.0,-130.0,125.0,5,0.0
9,2012,oly,W,0.0,Sibel ÅžimÅŸek,TUR,A,62.28,-105.0,-105.0,105.0,105.0,3,130.0,-133.0,-133.0,130.0,4,0.0
0,2012,oly,W,1.0,Rim Jong-sim,PRK,A,68.22,111.0,115.0,-117.0,115.0,1,142.0,-146.0,146.0,146.0,1,261.0
1,2012,oly,W,2.0,Roxana CocoÈ™,ROU,A,68.0,108.0,111.0,113.0,113.0,4,138.0,143.0,-146.0,143.0,2,256.0
2,2012,oly,W,3.0,Anna Nurmukhambetova,KAZ,A,68.71,110.0,115.0,-117.0,115.0,1,136.0,-140.0,-140.0,136.0,5,251.0
3,2012,oly,W,4.0,Ubaldina Valoyes,COL,A,68.98,108.0,111.0,-113.0,111.0,6,130.0,-135.0,135.0,135.0,6,246.0
4,2012,oly,W,5.0,Huang Shih-hsu,TPE,A,68.45,110.0,-115.0,-115.0,110.0,8,-130.0,130.0,131.0,131.0,8,241.0
5,2012,oly,W,6.0,Marie-Ãˆve Beauchemin-Nadeau,CAN,B,68.92,-100.0,100.0,104.0,104.0,10,130.0,-134.0,135.0,135.0,6,239.0
6,2012,oly,W,7.0,Esmat Mansour,EGY,A,68.42,-105.0,105.0,-108.0,105.0,9,-130.0,130.0,-134.0,130.0,9,235.0
7,2012,oly,W,8.0,Ghada Hassine,TUN,B,68.64,97.0,-101.0,102.0,102.0,11,115.0,120.0,-125.0,120.0,10,222.0
8,2012,oly,W,9.0,Rosa Tenorio,ECU,B,68.72,-95.0,95.0,-100.0,95.0,12,-115.0,115.0,-120.0,115.0,11,210.0
9,2012,oly,W,10.0,Natasha Perdue,GBR,B,67.98,-92.0,92.0,-95.0,92.0,13,113.0,0.0,0.0,113.0,12,205.0
10,2012,oly,W,11.0,Mercy Obiero,KEN,B,67.85,72.0,-76.0,76.0,76.0,14,100.0,105.0,-111.0,105.0,13,181.0
11,2012,oly,W,0.0,Mun Yu-ra,KOR,B,68.56,-102.0,-102.0,-102.0,-102.0,15,0.0,0.0,0.0,0.0,14,0.0
12,2012,oly,W,0.0,Maryna Shkermankova,BLR,A,68.21,108.0,113.0,-117.0,113.0,4,135.0,140.0,143.0,143.0,2,0.0
13,2012,oly,W,0.0,Dzina Sazanavets,BLR,A,68.49,108.0,113.0,115.0,115.0,1,-136.0,136.0,141.0,141.0,4,0.0
14,2012,oly,W,0.0,Meline Daluzyan,ARM,A,68.65,111.0,-115.0,-115.0,111.0,6,-140.0,-140.0,-142.0,-140.0,15,0.0
0,2012,oly,W,1.0,Lidia ValentÃ­n,ESP,A,74.39,-115.0,115.0,120.0,120.0,4,140.0,145.0,-148.0,145.0,4,265.0
1,2012,oly,W,2.0,Abeer Abdelrahman,EGY,A,74.6,112.0,116.0,118.0,118.0,5,140.0,-148.0,-151.0,140.0,5,258.0
2,2012,oly,W,3.0,Madias Nzesso,CMR,B,74.55,105.0,110.0,115.0,115.0,6,131.0,-136.0,-140.0,131.0,6,246.0
3,2012,oly,W,4.0,Ewa Mizdal,POL,A,70.58,100.0,102.0,104.0,104.0,7,127.0,-132.0,-133.0,127.0,8,231.0
4,2012,oly,W,5.0,Jaqueline Ferreira,BRA,B,74.12,95.0,100.0,102.0,102.0,8,121.0,126.0,128.0,128.0,7,230.0
5,2012,oly,W,6.0,MarÃ­a Fernanda ValdÃ©s,CHI,B,74.7,96.0,-100.0,-100.0,96.0,10,120.0,127.0,-131.0,127.0,8,223.0
6,2012,oly,W,7.0,Lim Ji-hye,KOR,B,74.81,97.0,-102.0,-103.0,97.0,9,-125.0,126.0,-132.0,126.0,10,223.0
7,2012,oly,W,8.0,Thuraia Sobh,SYR,B,73.36,80.0,86.0,-91.0,86.0,11,105.0,-113.0,115.0,115.0,11,201.0
8,2012,oly,W,9.0,Khadija Mohammed,UAE,B,74.72,47.0,51.0,-53.0,51.0,12,53.0,58.0,62.0,62.0,12,113.0
9,2012,oly,W,0.0,Nadezhda Evstyukhina,RUS,A,74.23,-125.0,-125.0,-125.0,-125.0,13,0.0,0.0,0.0,0.0,13,0.0
10,2012,oly,W,0.0,Svetlana Podobedova,KAZ,A,74.58,-126.0,126.0,130.0,130.0,2,150.0,156.0,161.0,161.0,1,-291.0
11,2012,oly,W,0.0,Natalia Zabolotnaya,RUS,A,74.8,125.0,128.0,131.0,131.0,1,147.0,155.0,160.0,160.0,2,-291.0
12,2012,oly,W,0.0,Iryna Kulesha,BLR,A,74.95,116.0,121.0,-125.0,121.0,3,140.0,145.0,148.0,148.0,3,-269.0
0,2016,oly,M,1.0,Lasha Talakhadze,GEO,A,157.34,205.0,210.0,215.0,215.0,2,242.0,247.0,258.0,258.0,1,473.0
1,2016,oly,M,2.0,Gor Minasyan,ARM,A,143.67,200.0,207.0,210.0,210.0,3,236.0,-241.0,241.0,241.0,4,451.0
2,2016,oly,M,3.0,Irakli Turmanidze,GEO,A,135.58,197.0,203.0,207.0,207.0,4,228.0,235.0,241.0,241.0,4,448.0
3,2016,oly,M,4.0,Ruben Aleksanyan,ARM,A,151.64,186.0,193.0,195.0,195.0,5,245.0,-254.0,-254.0,245.0,2,440.0
4,2016,oly,M,5.0,Fernando Reis,BRA,A,154.58,190.0,-195.0,195.0,195.0,5,240.0,-245.0,-247.0,240.0,6,435.0
5,2016,oly,M,6.0,Rustam Djangabaev,UZB,B,145.88,185.0,190.0,195.0,195.0,5,230.0,-237.0,237.0,237.0,8,432.0
6,2016,oly,M,7.0,Mart Seim,EST,A,149.1,-187.0,187.0,-191.0,187.0,12,243.0,-250.0,-255.0,243.0,3,430.0
7,2016,oly,M,8.0,JiÅ™Ã­ OrsÃ¡g,CZE,A,127.27,185.0,-190.0,-191.0,185.0,14,230.0,240.0,-243.0,240.0,6,425.0
8,2016,oly,M,9.0,Almir VelagiÄ‡,GER,A,149.17,188.0,-192.0,-192.0,188.0,11,232.0,-240.0,-242.0,232.0,9,420.0
9,2016,oly,M,10.0,PÃ©ter Nagy,HUN,B,158.86,182.0,188.0,193.0,193.0,8,218.0,227.0,-234.0,227.0,11,420.0
10,2016,oly,M,11.0,Sardorbek Dustmurotov,UZB,B,109.79,170.0,175.0,179.0,179.0,19,225.0,232.0,-240.0,232.0,9,411.0
11,2016,oly,M,12.0,Aliksei Mzhachyk,BLR,B,135.6,180.0,-187.0,187.0,187.0,12,215.0,220.0,224.0,224.0,12,411.0
12,2016,oly,M,13.0,Walid Bidani,ALG,B,123.46,180.0,185.0,190.0,190.0,9,-210.0,211.0,220.0,220.0,14,410.0
13,2016,oly,M,14.0,Fernando Salas,ECU,B,162.5,171.0,181.0,184.0,184.0,16,211.0,221.0,0.0,221.0,13,405.0
14,2016,oly,M,15.0,Man Asaad,SYR,B,143.42,180.0,-187.0,-187.0,180.0,17,220.0,-233.0,-233.0,220.0,14,400.0
15,2016,oly,M,16.0,Alexej Prochorow,GER,B,138.31,180.0,-185.0,-185.0,180.0,17,207.0,215.0,-220.0,215.0,16,395.0
16,2016,oly,M,17.0,Igor Olshanetskyi,ISR,B,129.54,160.0,165.0,-170.0,165.0,21,200.0,-206.0,207.0,207.0,17,372.0
17,2016,oly,M,18.0,Ondrej KruÅ¾el,SVK,B,118.64,160.0,165.0,-170.0,165.0,21,-200.0,200.0,206.0,206.0,18,371.0
18,2016,oly,M,19.0,Ihor Shymechko,UKR,B,129.75,170.0,-175.0,-175.0,170.0,20,190.0,195.0,-200.0,195.0,19,365.0
19,2016,oly,M,0.0,Behdad Salimi,IRI,A,169.79,206.0,211.0,216.0,216.0,1,-245.0,-245.0,-245.0,-245.0,23,0.0
20,2016,oly,M,0.0,Chen Shih-chieh,TPE,B,151.66,185.0,-193.0,-193.0,185.0,14,-235.0,-235.0,-235.0,-235.0,22,0.0
21,2016,oly,M,0.0,Ahmed Mohamed,EGY,A,143.88,185.0,190.0,-192.0,190.0,9,0.0,0.0,0.0,0.0,20,0.0
22,2016,oly,M,0.0,Hojamuhammet Toychiyev,TKM,A,144.71,-193.0,-193.0,-193.0,-193.0,23,0.0,0.0,0.0,0.0,20,0.0
0,2016,oly,M,1.0,Ruslan Nurudinov,UZB,A,104.96,190.0,194.0,-197.0,194.0,1,225.0,230.0,237.0,237.0,1,431.0
1,2016,oly,M,2.0,Simon Martirosyan,ARM,A,104.63,185.0,190.0,-195.0,190.0,4,220.0,227.0,-234.0,227.0,2,417.0
2,2016,oly,M,3.0,Aleksandr Zaychikov,KAZ,A,104.51,185.0,190.0,193.0,193.0,3,223.0,-227.0,-227.0,223.0,4,416.0
3,2016,oly,M,4.0,Yang Zhe,CHN,A,104.59,190.0,-195.0,-197.0,190.0,4,220.0,225.0,-227.0,225.0,3,415.0
4,2016,oly,M,5.0,Ivan Efremov,UZB,A,104.9,185.0,189.0,194.0,194.0,1,210.0,-218.0,220.0,220.0,6,414.0
5,2016,oly,M,6.0,Mohammad Reza Barari,IRI,A,104.65,180.0,-185.0,186.0,186.0,6,220.0,-230.0,-231.0,220.0,6,406.0
6,2016,oly,M,7.0,Arkadiusz Michalski,POL,A,104.77,175.0,-179.0,179.0,179.0,10,221.0,-228.0,-228.0,221.0,5,400.0
7,2016,oly,M,8.0,ArtÅ«rs PlÄ“snieks,LAT,A,103.99,176.0,-180.0,181.0,181.0,8,218.0,-223.0,-225.0,218.0,9,399.0
8,2016,oly,M,9.0,Salwan Jassim Abbood,IRQ,B,103.8,175.0,180.0,-182.0,180.0,9,214.0,-219.0,-219.0,214.0,10,394.0
9,2016,oly,M,10.0,JÃ¼rgen SpieÃŸ,GER,B,104.51,170.0,-174.0,-175.0,170.0,13,210.0,-220.0,220.0,220.0,6,390.0
10,2016,oly,M,11.0,Sargis Martirosjan,AUT,B,104.19,179.0,-184.0,-184.0,179.0,10,201.0,208.0,210.0,210.0,11,389.0
11,2016,oly,M,12.0,Gaber Mohamed,EGY,B,104.98,166.0,171.0,173.0,173.0,12,204.0,-208.0,0.0,204.0,12,377.0
12,2016,oly,M,13.0,HernÃ¡n Viera,PER,B,103.85,142.0,147.0,151.0,151.0,16,193.0,197.0,200.0,200.0,14,351.0
13,2016,oly,M,14.0,David Katoatau,KIR,B,104.58,135.0,140.0,145.0,145.0,17,195.0,204.0,-208.0,204.0,12,349.0
14,2016,oly,M,0.0,BartÅ‚omiej Bonk,POL,A,104.07,-180.0,180.0,185.0,185.0,7,-215.0,-216.0,-218.0,-215.0,17,0.0
15,2016,oly,M,0.0,Giorgi Chkheidze,GEO,B,104.74,165.0,170.0,-173.0,170.0,13,-205.0,-205.0,-208.0,-205.0,16,0.0
16,2016,oly,M,0.0,Mateus GregÃ³rio,BRA,B,104.47,165.0,170.0,-175.0,170.0,13,-200.0,-200.0,-200.0,-200.0,15,0.0
0,2016,oly,M,1.0,Long Qingquan,China,A,55.68,132.0,-135.0,137.0,137.0,1,161.0,166.0,170.0,170.0,1,307.0
1,2016,oly,M,2.0,Om Yun-chol,North Korea,A,55.57,128.0,132.0,134.0,134.0,2,165.0,-169.0,169.0,169.0,2,303.0
2,2016,oly,M,3.0,Sinphet Kruaithong,Thailand,A,55.43,125.0,131.0,132.0,132.0,3,154.0,157.0,-161.0,157.0,3,289.0
3,2016,oly,M,4.0,Arli Chontey,Kazakhstan,A,55.64,125.0,130.0,-132.0,130.0,4,148.0,-153.0,-154.0,148.0,6,278.0
4,2016,oly,M,5.0,Tráº§n LÃª Quá»‘c ToÃ n,Vietnam,A,55.85,117.0,121.0,-123.0,121.0,6,148.0,154.0,-157.0,154.0,4,275.0
5,2016,oly,M,6.0,Habib de las Salas,Colombia,A,55.84,113.0,116.0,119.0,119.0,8,143.0,147.0,-150.0,147.0,8,266.0
6,2016,oly,M,7.0,Mirco Scarantino,Italy,A,55.91,-115.0,115.0,-120.0,115.0,10,143.0,146.0,149.0,149.0,5,264.0
7,2016,oly,M,8.0,Luis GarcÃ­a,Dominican Republic,B,55.56,110.0,115.0,118.0,118.0,9,140.0,-145.0,145.0,145.0,9,263.0
8,2016,oly,M,9.0,Witoon Mingmoon,Thailand,A,55.67,-113.0,113.0,-116.0,113.0,11,148.0,-151.0,-151.0,148.0,6,261.0
9,2016,oly,M,10.0,Edgar Pineda,Guatemala,B,56.0,103.0,108.0,-111.0,108.0,15,-140.0,140.0,143.0,143.0,10,251.0
10,2016,oly,M,11.0,Hiroaki Takao,Japan,B,55.9,108.0,-111.0,111.0,111.0,12,134.0,-138.0,138.0,138.0,11,249.0
11,2016,oly,M,12.0,Tan Chi-chung,Chinese Taipei,B,55.89,-110.0,-110.0,110.0,110.0,14,131.0,135.0,138.0,138.0,11,248.0
12,2016,oly,M,13.0,Manueli Tulo,Fiji,B,55.81,103.0,106.0,-109.0,106.0,16,130.0,136.0,-139.0,136.0,13,242.0
13,2016,oly,M,14.0,Tom Goegebuer,Belgium,B,55.74,107.0,111.0,-113.0,111.0,12,126.0,130.0,-133.0,130.0,14,241.0
14,2016,oly,M,15.0,Elson Brechtefeld,Nauru,B,55.62,95.0,98.0,-101.0,98.0,17,120.0,-125.0,125.0,125.0,15,223.0
15,2016,oly,M,0.0,Tháº¡ch Kim Tuáº¥n,Vietnam,A,55.55,-130.0,130.0,-133.0,130.0,4,-157.0,-160.0,-160.0,-157.0,19,0.0
16,2016,oly,M,0.0,Nestor Colonia,Philippines,A,55.11,120.0,-125.0,-125.0,120.0,7,-154.0,-154.0,-154.0,-154.0,18,0.0
17,2016,oly,M,0.0,JosuÃ© Brachi,Spain,B,55.67,-120.0,-120.0,-120.0,-120.0,19,0.0,0.0,0.0,0.0,16,0.0
18,2016,oly,M,0.0,Ã–sÃ¶khbayaryn Chagnaadorj,Mongolia,B,55.65,-103.0,-103.0,-103.0,-103.0,18,0.0,0.0,0.0,0.0,16,0.0
0,2016,oly,M,1.0,Ã“scar Figueroa,Colombia,A,61.86,137.0,142.0,-145.0,142.0,1,172.0,176.0,-179.0,176.0,1,318.0
1,2016,oly,M,2.0,Eko Yuli Irawan,Indonesia,A,61.91,142.0,-146.0,-146.0,142.0,1,170.0,-176.0,-179.0,170.0,2,312.0
2,2016,oly,M,3.0,Farkhad Kharki,Kazakhstan,A,61.6,135.0,-140.0,-140.0,135.0,3,170.0,-177.0,-177.0,170.0,2,305.0
3,2016,oly,M,4.0,Yoichi Itokazu,Japan,A,61.87,126.0,130.0,133.0,133.0,4,160.0,165.0,169.0,169.0,4,302.0
4,2016,oly,M,5.0,Ahmed Saad,Egypt,A,62.0,127.0,131.0,133.0,133.0,4,155.0,161.0,-164.0,161.0,6,294.0
5,2016,oly,M,6.0,Morea Baru,Papua New Guinea,A,61.72,122.0,126.0,-129.0,126.0,8,159.0,164.0,-168.0,164.0,5,290.0
6,2016,oly,M,7.0,Muhammad Hasbi,Indonesia,A,61.97,125.0,130.0,-134.0,130.0,6,160.0,-169.0,-173.0,160.0,8,290.0
7,2016,oly,M,8.0,Vaipava Nevo Ioane,Samoa,B,61.9,115.0,120.0,-122.0,120.0,11,151.0,161.0,-165.0,161.0,6,281.0
8,2016,oly,M,9.0,Han Myeong-mok,South Korea,A,61.81,130.0,-135.0,-135.0,130.0,6,150.0,-155.0,-155.0,150.0,10,280.0
9,2016,oly,M,10.0,Julio Salamanca,El Salvador,B,62.0,115.0,-120.0,120.0,120.0,11,150.0,-155.0,155.0,155.0,9,275.0
10,2016,oly,M,11.0,Julio Acosta GonzÃ¡lez,Chile,B,61.3,114.0,117.0,120.0,120.0,11,142.0,146.0,-151.0,146.0,11,266.0
11,2016,oly,M,12.0,Yosuke Nakayama,Japan,B,62.0,121.0,-124.0,-124.0,121.0,10,140.0,145.0,-150.0,145.0,12,266.0
12,2016,oly,M,13.0,Rick Yves Confiance,Seychelles,B,62.0,100.0,105.0,-110.0,105.0,15,127.0,-133.0,-133.0,127.0,13,232.0
13,2016,oly,M,0.0,JesÃºs LÃ³pez Sanchez,Venezuela,B,61.9,125.0,125.0,-129.0,125.0,9,0.0,0.0,0.0,0.0,14,0.0
14,2016,oly,M,0.0,Edouard Joseph,Haiti,B,60.2,102.0,107.0,-112.0,107.0,14,0.0,0.0,0.0,0.0,14,0.0
15,2016,oly,M,0.0,Chen Lijun,China,A,61.97,-143.0,-143.0,0.0,0.0,16,0.0,0.0,0.0,0.0,14,0.0
16,2016,oly,M,0.0,Sudesh Peiris,Sri Lanka,B,62.0,-120.0,-120.0,-120.0,-120.0,17,0.0,0.0,0.0,0.0,14,0.0
0,2016,oly,M,1.0,Shi Zhiyong,CHN,A,68.72,156.0,160.0,162.0,162.0,2,188.0,190.0,-198.0,190.0,1,352.0
1,2016,oly,M,2.0,Daniyar Ismayilov,TUR,A,68.59,156.0,160.0,163.0,163.0,1,181.0,185.0,188.0,188.0,2,351.0
2,2016,oly,M,3.0,Luis Javier Mosquera,COL,A,68.54,-150.0,150.0,155.0,155.0,4,183.0,-189.0,-190.0,183.0,4,338.0
3,2016,oly,M,4.0,Bredni Roque,MEX,A,68.63,-145.0,-145.0,145.0,145.0,7,181.0,-187.0,-187.0,181.0,5,326.0
4,2016,oly,M,5.0,Briken Calja,ALB,A,68.84,145.0,-151.0,-151.0,145.0,7,175.0,181.0,-184.0,181.0,5,326.0
5,2016,oly,M,6.0,Serghei Cechir,MDA,B,68.75,140.0,144.0,-147.0,144.0,9,170.0,175.0,178.0,178.0,9,322.0
6,2016,oly,M,7.0,Bernardin Matam,FRA,A,68.71,140.0,-144.0,-144.0,140.0,13,175.0,180.0,-182.0,180.0,7,320.0
7,2016,oly,M,8.0,Won Jeong-sik,KOR,B,68.95,-143.0,143.0,-146.0,143.0,10,172.0,177.0,-180.0,177.0,10,320.0
8,2016,oly,M,9.0,Triyatno,INA,A,68.6,-142.0,142.0,-147.0,142.0,11,175.0,-182.0,-182.0,175.0,14,317.0
9,2016,oly,M,10.0,David SÃ¡nchez,ESP,B,68.61,137.0,142.0,-145.0,142.0,11,170.0,175.0,-177.0,175.0,14,317.0
10,2016,oly,M,11.0,Tairat Bunsuk,THA,B,68.65,137.0,-141.0,-141.0,137.0,16,175.0,179.0,-181.0,179.0,8,316.0
11,2016,oly,M,12.0,Mohd Hafifi Mansor,MAS,A,68.71,140.0,-143.0,-144.0,140.0,13,176.0,-181.0,-182.0,176.0,11,316.0
12,2016,oly,M,13.0,Kwon Yong-gwang,PRK,B,68.36,137.0,-142.0,-142.0,137.0,16,168.0,172.0,176.0,176.0,11,313.0
13,2016,oly,M,14.0,Doston Yokubov,UZB,B,68.95,133.0,137.0,-140.0,137.0,16,172.0,176.0,-181.0,176.0,11,313.0
14,2016,oly,M,15.0,Edwin Mosquera,COL,B,68.69,140.0,-144.0,-144.0,140.0,13,165.0,170.0,-175.0,170.0,16,310.0
